37.45367644576325,37.525622174236744,-77.71066341963494,-77.61999038036505,2012-09-06 14:56:37,2012-09-07 06:56:37,inline
41.65041347576325,41.722359204236746,-70.91514171581548,-70.8188025441845,2012-10-03 00:38:38,2012-10-03 16:38:38,TJ,Children
35.75365934576325,35.82560507423675,-78.52422599612687,-78.43553218387312,2012-08-23 18:45:28,2012-08-24 10:45:28,swing,pharmacy,Probally
26.27256235576325,26.34450808423675,-80.21531968677407,-80.13506077322593,2012-05-29 20:10:06,2012-05-30 12:10:06,straightforward,importa,WSOP
40.641919335763255,40.71386506423675,-73.97559855694537,-73.88073164305463,2012-09-14 03:22:36,2012-09-14 19:22:36,nks
41.47354573576325,41.54549146423675,-72.15291577747216,-72.05684026252784,2012-04-20 02:40:43,2012-04-20 18:40:43,pll,reached,falla
41.62346982576325,41.695415554236746,-88.5563871170307,-88.46008826296931,2012-10-04 22:30:21,2012-10-05 14:30:21,refd,whisper
35.93687022576325,36.008815954236745,-86.52314075404091,-86.4342415459591,2012-05-02 02:40:51,2012-05-02 18:40:51,flyboy,haircut
38.68832418576325,38.760269914236744,-77.55495588181017,-77.46273729818984,2012-10-08 17:04:15,2012-10-09 09:04:15,immigration,fame,nextweektho
38.00025233576325,38.072198064236744,-78.55071899040497,-78.45937340959502,2012-09-06 00:38:04,2012-09-06 16:38:04,Cameron,Ipod
32.313634165763254,32.38557989423675,-87.01558851261913,-86.93042536738088,2012-10-08 02:42:02,2012-10-08 18:42:02,MAwx,Ordered,free
42.371328635763255,42.44327436423675,-83.02574833275911,-82.9283096672409,2012-05-17 16:30:15,2012-05-18 08:30:15,Dortmund,group
41.25918603576325,41.331131764236744,-81.1020724581795,-81.0063133418205,2012-04-06 03:20:25,2012-04-06 19:20:25,Pocomoke,mayer
41.606041135763256,41.67798686423675,-80.19622220183138,-80.09994939816863,2012-09-21 04:28:34,2012-09-21 20:28:34,Viewpoint,Envelope,SUCK
39.08441626576325,39.15636199423675,-84.55004849448756,-84.45731364551244,2012-05-19 01:50:46,2012-05-19 17:50:46,Gonna,Mexico,sosa
34.69939397576325,34.771339704236745,-77.12577428954482,-77.03822697045517,2012-09-01 21:54:48,2012-09-02 13:54:48,Deleting
40.695584895763254,40.76753062423675,-74.07924014293079,-73.98429675706922,2012-05-03 10:20:40,2012-05-04 02:20:40,reputation,lamp
40.604915805763255,40.67686153423675,-73.83424759249833,-73.73943328750168,2012-06-01 00:10:30,2012-06-01 16:10:30,pile,thecreeper
41.260537435763254,41.33248316423675,-82.26306055016344,-82.16729944983656,2012-08-01 22:00:25,2012-08-02 14:00:25,fishing
39.67842721576325,39.750372944236744,-86.34510660426882,-86.25157815573117,2012-10-15 03:26:55,2012-10-15 19:26:55,kk,lunchtime,immediately
41.26030903576325,41.332254764236744,-73.96762168250356,-73.87186091749643,2012-10-12 22:16:34,2012-10-13 14:16:34,Slide,Trading
41.04712074576325,41.119066474236746,-74.21087439933716,-74.11542494066283,2012-08-28 14:40:17,2012-08-29 06:40:17,shutting,KHCB
41.866346445763256,41.93829217423675,-84.10948592198478,-84.01282163801521,2012-09-06 13:56:38,2012-09-07 05:56:38,Umpire,Ons,season
41.87418415576325,41.94612988423675,-84.10842483584403,-84.01174868415598,2012-09-18 01:46:05,2012-09-18 17:46:05,Belletete,try
40.68900786576325,40.760953594236746,-74.05258028133227,-73.95764627866774,2012-09-19 01:16:26,2012-09-19 17:16:26,preaching,jammed
33.41730513576325,33.489250864236745,-88.83177858021804,-88.74554741978196,2012-04-03 16:40:14,2012-04-04 08:40:14,snuggie,yeahh
32.518624135763254,32.59056986423675,-83.67669855934562,-83.59134144065439,2012-10-13 22:36:44,2012-10-14 14:36:44,unfollowing,shieeeet,slutmuffin
37.08241956576325,37.15436529423675,-76.5415892084324,-76.4513627115676,2012-06-18 22:10:13,2012-06-19 14:10:13,alcohol,Bat,outtapocket
34.25004128576325,34.32198701423675,-85.30846130309307,-85.22138479690692,2012-08-27 04:30:08,2012-08-27 20:30:08,noplacelikehome,endorphin
42.285969405763254,42.35791513423675,-83.92361533330701,-83.82630896669299,2012-09-06 02:18:29,2012-09-06 18:18:29,HHood
40.364676835763255,40.43662256423675,-79.98462836044011,-79.8901532395599,2012-06-05 17:10:42,2012-06-06 09:10:42,Peter
34.84972713576325,34.92167286423675,-82.50015358922603,-82.41244641077397,2012-09-07 19:26:33,2012-09-08 11:26:33,saving,svu
42.525917265763255,42.59786299423675,-83.10027151728981,-83.00259178271018,2012-04-28 17:50:54,2012-04-29 09:50:54,disrupting,Shade
40.780777335763254,40.85272306423675,-73.9647907038943,-73.8697254961057,2012-07-23 02:40:46,2012-07-23 18:40:46,filthy
33.870978335763255,33.94292406423675,-84.22138209300927,-84.13469470699074,2012-10-11 06:26:17,2012-10-11 22:26:17,Olathe,Voulapita,run
39.43465353576325,39.50659926423675,-78.00047785818124,-77.90727794181875,2012-09-15 13:52:59,2012-09-16 05:52:59,Chestnut,consent
40.15575315576325,40.227698884236744,-82.97445674906672,-82.88027329093327,2012-05-23 03:30:05,2012-05-23 19:30:05,photographed
34.642583835763254,34.71452956423675,-82.88414040864829,-82.7966531913517,2012-10-05 14:10:32,2012-10-06 06:10:32,itwhen,cdfuu,Cal
39.54093603576325,39.61288176423675,-77.828945030327,-77.735602369673,2012-06-27 06:20:57,2012-06-27 22:20:57,Roarrr
42.82417559576325,42.896121324236745,-87.99850741986675,-87.90035716013325,2012-10-02 02:26:19,2012-10-02 18:26:19,Leadership,Dawley
41.83740398576325,41.90934971423675,-80.85680618035764,-80.76018567964238,2012-10-13 17:34:54,2012-10-14 09:34:54,store,Woman
40.70824653576325,40.780192264236746,-73.87947262924311,-73.7845111707569,2012-09-25 23:34:18,2012-09-26 15:34:18,emphasize
28.45878037576325,28.530726104236752,-81.43426968218215,-81.35240719781784,2012-08-24 01:25:53,2012-08-24 17:25:53,millionaire
39.06753352576325,39.13947925423675,-84.55812215779402,-84.46540952220597,2012-10-06 23:50:45,2012-10-07 15:50:45,Oakport
40.71775510576325,40.78970083423675,-74.03117587907118,-73.93620084092882,2012-09-23 23:22:52,2012-09-24 15:22:52,toothpaste,cook,smbrh
33.69807820576325,33.77002393423675,-84.2411812825147,-84.1546689774853,2012-04-02 01:00:02,2012-04-02 17:00:02,causing,redbox
40.74075848576325,40.812704214236746,-72.90461763864705,-72.80960972135294,2012-09-27 00:04:02,2012-09-27 16:04:02,Passion
33.46368517576325,33.53563090423675,-86.83839757651697,-86.75212024348303,2012-09-06 03:58:11,2012-09-06 19:58:11,dollarsforaniphone,Nooo,JESUS
42.23076781576325,42.302713544236745,-71.21668178757983,-71.11946067242016,2012-09-11 21:26:18,2012-09-12 13:26:18,escuchando,Natural
42.045518665763254,42.11746439423675,-87.98605625372741,-87.88911948627259,2012-06-25 19:30:27,2012-06-26 11:30:27,flight,Deakin,cul
42.862180675763256,42.93412640423675,-88.03707762649542,-87.9388668935046,2012-09-16 17:04:14,2012-09-17 09:04:14,awarenes
39.933214095763255,40.00515982423675,-75.34526924531995,-75.25139311468006,2012-06-25 22:40:58,2012-06-26 14:40:58,dontlikethi,hipster
41.115233305763255,41.18717903423675,-81.38895800771793,-81.29340945228206,2012-10-04 05:42:49,2012-10-04 21:42:49,EVERYDAY,lifee,Alot
41.371047135763256,41.44299286423675,-81.69498189864588,-81.59905810135412,2012-08-14 21:30:10,2012-08-15 13:30:10,gettingstuffdone
42.61018552576325,42.682131254236744,-76.24066758391854,-76.14285563608146,2012-04-18 02:00:08,2012-04-18 18:00:08,Seth,pecado,groove
42.07596441576325,42.14791014423675,-72.66300518811694,-72.56602187188305,2012-05-30 23:20:23,2012-05-31 15:20:23,repair,awhile,frustrating
41.44841713576325,41.520362864236745,-81.73916912347227,-81.64313087652772,2012-08-10 19:20:25,2012-08-11 11:20:25,ULTA
33.42469056576325,33.496636294236744,-88.84527725287141,-88.7590387471286,2012-09-09 03:12:59,2012-09-09 19:12:59,Preston
35.01801300576325,35.089958734236745,-85.19777312062936,-85.10988557937063,2012-05-15 05:30:46,2012-05-15 21:30:46,llevan
34.73664399576325,34.80858972423675,-87.61835294951688,-87.53076613048312,2012-08-11 06:20:57,2012-08-11 22:20:57,sisi
39.408595115763255,39.48054084423675,-78.03410651686515,-77.94094148313484,2012-10-15 12:04:17,2012-10-16 04:04:17,jajajjaja,MOTHER
35.01801300576325,35.089958734236745,-85.19777312062936,-85.10988557937063,2012-05-15 05:30:46,2012-05-15 21:30:46,battleship
40.570194855763255,40.64214058423675,-74.02982983513279,-73.93506480486722,2012-07-28 21:50:17,2012-07-29 13:50:17,junco
42.87643691576325,42.948382644236744,-85.64222204386758,-85.54398859613244,2012-10-14 20:46:05,2012-10-15 12:46:05,justneedtime,utrecht,bedtime
28.45053075576325,28.52247648423675,-81.47120053369753,-81.38934444630246,2012-04-29 01:10:09,2012-04-29 17:10:09,nextyearwillbeouryear,Tuff,Pony
31.79006050576325,31.862006234236752,-86.64747848236499,-86.56280189763501,2012-09-22 14:26:37,2012-09-23 06:26:37,christma,Gallup,Gwire
38.53272300576325,38.604668734236746,-85.67411418089375,-85.58209563910626,2012-10-04 01:18:47,2012-10-04 17:18:47,Operational
38.40320323576325,38.475148964236745,-77.75142546333953,-77.65957225666048,2012-04-20 11:20:53,2012-04-21 03:20:53,break,Shore
39.966505735763256,40.03845146423675,-83.03318274442574,-82.93926085557425,2012-09-19 02:58:34,2012-09-19 18:58:34,friendsouch
25.73597484576325,25.80792057423675,-80.18051761752047,-80.10062512247954,2012-09-01 13:09:34,2012-09-02 05:09:34,Tell,creeping,dondraper
42.92303051576325,42.994976244236746,-85.72255739102195,-85.62424958897805,2012-09-24 11:32:14,2012-09-25 03:32:14,Melt,Wandita,fetched
43.04622967576325,43.118175404236744,-88.11366664080792,-88.01516137919207,2012-06-22 15:10:33,2012-06-23 07:10:33,throw,bustin,Schoolwent
40.49817784576325,40.570123574236746,-82.75906024007,-82.66439713993,2012-05-25 11:30:53,2012-05-26 03:30:53,daaaaaaay,ARK,nancy
30.08037003576325,30.15231576423675,-81.823297025756,-81.740123574244,2012-08-08 00:00:51,2012-08-08 16:00:51,Bioinfo
32.888225785763254,32.96017151423675,-80.17395210075688,-80.08824021924312,2012-09-02 08:47:34,2012-09-03 00:47:34,DAMN,Eaze,Outpatient
33.530757155763254,33.60270288423675,-84.60007956634504,-84.51373527365496,2012-10-14 04:24:36,2012-10-14 20:24:36,Classy,Maria,Percona
41.685406335763254,41.75735206423675,-87.61584540801196,-87.51945379198803,2012-09-23 02:38:29,2012-09-23 18:38:29,Wachee,Rancho
42.06329500576325,42.135240734236746,-75.9987920985519,-75.90182816144811,2012-06-18 02:10:21,2012-06-18 18:10:21,healthcare
36.139629975763256,36.21157570423675,-80.31429815839604,-80.22516946160397,2012-10-06 01:50:38,2012-10-06 17:50:38,saf
33.42879590576325,33.500741634236746,-86.11989484497016,-86.03365225502984,2012-04-25 03:30:46,2012-04-25 19:30:46,hardship,ummthi
32.388750505763255,32.46069623423675,-86.58109026782593,-86.49585627217407,2012-07-20 04:00:26,2012-07-20 20:00:26,Eva,mfer,hound
30.30072304576325,30.37266877423675,-86.20737301553946,-86.12401298446055,2012-09-28 23:58:02,2012-09-29 15:58:02,shark,history
34.65006883576325,34.722014564236744,-77.52219766317378,-77.43470253682622,2012-08-19 19:20:29,2012-08-20 11:20:29,thingsaboutme
33.974028635763254,34.04597436423675,-81.0628132250282,-80.97602077497181,2012-10-01 02:04:03,2012-10-01 18:04:03,Lay
37.304722725763256,37.37666845423675,-85.3898557067346,-85.2993628132654,2012-04-27 14:00:56,2012-04-28 06:00:56,Shane,malorie
33.765475835763255,33.83742156423675,-80.40113818742243,-80.31455781257758,2012-08-06 03:10:08,2012-08-06 19:10:08,stretch,Aria,Bound
27.96325253576325,28.03519826423675,-82.5400949560008,-82.45861196399919,2012-05-12 03:50:50,2012-05-12 19:50:50,bus,LGM
36.59308560576325,36.665031334236744,-79.44306239232941,-79.3534120676706,2012-04-22 00:10:30,2012-04-22 16:10:30,feelinggood
33.86858356576325,33.94052929423675,-81.20753510540415,-81.12085015459586,2012-04-03 23:30:11,2012-04-04 15:30:11,Epstein,goodidea
34.05743963576325,34.12938536423675,-82.63835444185617,-82.55147655814383,2012-09-03 15:52:37,2012-09-04 07:52:37,choco,SOOOO,thankin
33.87752161576325,33.949467344236744,-84.2282460306321,-84.14155198936788,2012-05-08 04:00:47,2012-05-08 20:00:47,woman
40.683007135763255,40.75495286423675,-74.13594272218083,-74.04101727781918,2012-09-20 14:48:17,2012-09-21 06:48:17,hahhahaa,nolifeprob
42.20579243576325,42.277738164236744,-71.21475531135982,-71.11757268864017,2012-06-09 04:30:54,2012-06-09 20:30:54,Embedded
41.01061820576325,41.082563934236745,-80.75619985561643,-80.66080336438357,2012-10-12 01:40:55,2012-10-12 17:40:55,Alluvial
33.488868135763255,33.56081386423675,-84.59643363388774,-84.51013118611225,2012-07-20 04:00:30,2012-07-20 20:00:30,ppv,Green,damnn
38.10024813576325,38.172193864236746,-85.59837030341106,-85.50689969658893,2012-08-06 23:20:09,2012-08-07 15:20:09,ff,Netflix,Valley
39.73437177576325,39.806317504236745,-86.19281045557217,-86.09920604442782,2012-10-16 01:56:36,2012-10-16 17:56:36,MEN,gagu
36.682824815763254,36.75477054423675,-76.60318548398286,-76.51343053601715,2012-04-21 14:30:32,2012-04-22 06:30:32,slay,MUCHO
39.24267122576325,39.31461695423675,-81.59153800194377,-81.49859401805622,2012-09-06 16:32:02,2012-09-07 08:32:02,theft,quera,hahha
40.619792375763254,40.69173810423675,-74.24315269181936,-74.14831724818065,2012-09-15 02:30:39,2012-09-15 18:30:39,Referee
40.69789229576325,40.76983802423675,-74.12070860923843,-74.02576193076156,2012-09-22 17:10:03,2012-09-23 09:10:03,jazmin
38.200541515763256,38.27248724423675,-85.79289801489067,-85.70130138510935,2012-08-03 08:50:23,2012-08-04 00:50:23,Inhaling,bitchhhhhh,Fraternity
30.06348173576325,30.135427464236752,-83.64106371841702,-83.55790448158298,2012-06-06 17:20:40,2012-06-07 09:20:40,trouver,Yhuu
40.44916334576325,40.52110907423675,-74.4840772487988,-74.38948331120119,2012-09-18 19:26:05,2012-09-19 11:26:05,shea
42.076370635763254,42.14831636423675,-86.48933056889733,-86.39234663110268,2012-08-04 19:50:19,2012-08-05 11:50:19,Cascarita,ombre,yeeeeea
36.73459645576325,36.80654218423675,-76.63110528893905,-76.54128977106096,2012-07-16 19:20:58,2012-07-17 11:20:58,Ground
39.20510081576325,39.27704654423675,-84.4593548824192,-84.3664606975808,2012-05-31 13:50:47,2012-06-01 05:50:47,DIE,Goo,dela
33.94394212576325,34.015887854236745,-84.0439430901446,-83.9571813698554,2012-07-18 19:20:14,2012-07-19 11:20:14,Nut,Lab,Schall
30.27693991576325,30.348885644236752,-81.60043626675825,-81.51709647324175,2012-04-14 13:30:14,2012-04-15 05:30:14,fightlol,Prime,unfollowed
40.69607515576325,40.76802088423675,-74.21813060271057,-74.12318651728944,2012-09-01 03:19:04,2012-09-01 19:19:04,Stankin,root,ballon
35.950035005763255,36.02198073423675,-86.75333398933132,-86.66441995066869,2012-09-21 11:40:12,2012-09-22 03:40:12,deepest,ENVIDIAA
33.95838143576325,34.030327164236745,-81.06999283130651,-80.98321636869349,2012-09-04 13:03:51,2012-09-05 05:03:51,shooting
41.14981636576325,41.221762094236745,-85.23476687038865,-85.13916786961136,2012-10-14 23:14:52,2012-10-15 15:14:52,Shyt,nba,sensa
32.22176943576325,32.293715164236744,-88.30207802805991,-88.21700117194008,2012-06-02 15:50:43,2012-06-03 07:50:43,concerned,CONCERT
42.09604835576325,42.167994084236746,-86.50323143111488,-86.40621736888512,2012-06-12 05:40:06,2012-06-12 21:40:06,Sushiliciou,ram,granted
40.636965055763255,40.70891078423675,-73.44851055229059,-73.35365068770942,2012-06-16 21:00:51,2012-06-17 13:00:51,Cooler,champagne
33.662191685763254,33.73413741423675,-84.13875079652,-84.05227464348,2012-07-16 23:40:50,2012-07-17 15:40:50,testin,Head,Tip
41.44966233576325,41.521608064236744,-81.58041304628678,-81.48437295371322,2012-07-13 15:40:07,2012-07-14 07:40:07,argu,SALTY,dismissed
42.990286195763254,43.06223192423675,-76.05249712130576,-75.95408167869424,2012-05-14 20:40:15,2012-05-15 12:40:15,Rheinlander
39.57861925576325,39.650564984236745,-77.45196788697814,-77.35857443302186,2012-09-15 02:38:12,2012-09-15 18:38:12,helicopter,TEXAS,Oscar
41.22345364576325,41.295399374236744,-72.99342379367346,-72.89771708632654,2012-06-15 18:10:05,2012-06-16 10:10:05,alligator,crib,boosie
39.24961912576325,39.32156485423675,-76.65406087173092,-76.56110766826909,2012-06-02 16:50:02,2012-06-03 08:50:02,southern,Tahoe,SOML
39.961971635763256,40.03391736423675,-75.19213292619912,-75.09821727380088,2012-05-04 11:30:18,2012-05-05 03:30:18,CONSTIPATION,Andersonville
40.69784613576325,40.769791864236744,-74.03695722630184,-73.94201061369816,2012-05-22 06:50:45,2012-05-22 22:50:45,Commute
38.87141567576325,38.94336140423675,-84.32288151960314,-84.23042556039685,2012-05-18 23:40:39,2012-05-19 15:40:39,kitten
36.12491913576325,36.196864864236744,-86.82231998462733,-86.73320801537268,2012-09-08 00:58:27,2012-09-08 16:58:27,worldit,natif
34.98512353576325,35.057069264236745,-85.30405748679341,-85.2162053132066,2012-10-04 04:28:59,2012-10-04 20:28:59,TOMMA,dynamite,shitting
30.34112233576325,30.41306806423675,-86.3968427215812,-86.3134482584188,2012-09-11 16:10:48,2012-09-12 08:10:48,shidd,bion,partying
42.06013786576325,42.13208359423675,-83.54123378494275,-83.44427467505726,2012-09-04 02:13:11,2012-09-04 18:13:11,Fredi,licensed,chetto
39.253840305763255,39.32578603423675,-76.81255401317645,-76.71959520682356,2012-04-06 05:30:37,2012-04-06 21:30:37,Young,sneaking,Sophisticated
33.71939533576325,33.79134106423675,-84.44717690512151,-84.36064309487848,2012-09-12 00:02:20,2012-09-12 16:02:20,uggh,Aunque
43.724439575763256,43.79638530423675,-87.79971937455333,-87.70010442544667,2012-06-26 13:20:56,2012-06-27 05:20:56,dedication,definition,swift
35.81004863576325,35.881994364236746,-78.60701681594065,-78.51825998405934,2012-12-27 19:34:39,2012-12-28 11:34:39,Surf
25.94746390576325,26.01940963423675,-81.76466505806151,-81.68462938193848,2012-09-01 23:53:11,2012-09-02 15:53:11,Consultant,tonic,possibly
41.98973417576325,42.06167990423675,-88.12446320239764,-88.02761153760235,2012-08-28 22:00:12,2012-08-29 14:00:12,scaredy,provocative,Haaaveee
33.560683135763256,33.63262886423675,-86.6906576901517,-86.6042834498483,2012-09-01 22:15:06,2012-09-02 14:15:06,Nobody
40.073957185763255,40.14590291423675,-88.2819454594607,-88.1878753605393,2012-04-05 09:10:57,2012-04-06 01:10:57,Arif,Wyo
35.821013935763254,35.89295966423675,-78.67379785344428,-78.58502874655571,2012-09-28 03:02:27,2012-09-28 19:02:27,Encourage,Stay
39.94129927576325,40.013245004236744,-86.17703123821367,-86.08314400178632,2012-09-19 22:56:40,2012-09-20 14:56:40,TEDx,bumpin,iit
40.42083095576325,40.492776684236745,-80.24405652821508,-80.14950249178492,2012-09-27 12:12:55,2012-09-28 04:12:55,smallest,aclprob
33.65941673576325,33.731362464236746,-84.41900958011682,-84.33253621988318,2012-06-03 20:20:48,2012-06-04 12:20:48,dts,quieroo
40.58245020576325,40.654395934236746,-75.48750487639816,-75.39272246360184,2012-09-04 22:08:41,2012-09-05 14:08:41,Compound,lutong
38.873469095763255,38.94541482423675,-76.86907158686259,-76.7766129531374,2012-09-09 23:38:13,2012-09-10 15:38:13,realised,verified
42.330977635763254,42.40292336423675,-83.0502569267308,-82.9528808732692,2012-09-16 20:46:57,2012-09-17 12:46:57,joe,undefeated,Aquarian
32.329298935763255,32.40124466423675,-86.33475444929459,-86.2495765507054,2012-10-01 22:34:39,2012-10-02 14:34:39,gotcha,cirocboy,scam
39.01398293576325,39.08592866423675,-76.89513335009697,-76.80249104990303,2012-06-27 07:00:15,2012-06-27 23:00:15,yummy,chaud,somo
33.87527673576325,33.947222464236745,-84.19195737886415,-84.10526562113586,2012-07-29 17:30:54,2012-07-30 09:30:54,nervasing
40.09052791576325,40.16247364423675,-79.91926113319725,-79.82516810680274,2012-05-29 07:50:23,2012-05-29 23:50:23,galore,Doug
34.18314554576325,34.25509127423675,-84.1343774224649,-84.04737011753511,2012-09-20 02:22:12,2012-09-20 18:22:12,NYYANKEES,Ughh,awhhh
41.03491123576325,41.10685696423675,-75.42407386553192,-75.32864213446807,2012-07-22 03:20:32,2012-07-22 19:20:32,Tipsheet,muthafucka
34.577784775763256,34.64973050423675,-82.12224675460119,-82.0348278853988,2012-08-19 22:10:53,2012-08-20 14:10:53,UX,uvtgindruj
35.05643961576325,35.12838534423675,-85.1057855080484,-85.0178565719516,2012-09-12 01:02:48,2012-09-12 17:02:48,partner,race
36.02868053576325,36.100626264236745,-80.30450164835322,-80.21549881164678,2012-09-14 22:52:00,2012-09-15 14:52:00,Fete,january,ximo
39.32418581576325,39.396131544236745,-76.80677536592108,-76.71372301407891,2012-09-06 02:38:11,2012-09-06 18:38:11,youngblood,Tummy
41.28387613576325,41.355821864236745,-83.08462569243406,-82.98883030756593,2012-07-19 14:50:26,2012-07-20 06:50:26,Dif,Oddly
39.66043034576325,39.73237607423675,-75.61582273859278,-75.52231868140723,2012-08-28 00:55:23,2012-08-28 16:55:23,Preacher
33.92801193576325,33.999957664236746,-80.98216823399997,-80.89542276600002,2012-09-21 21:08:20,2012-09-22 13:08:20,harsh,bedtime,Roxanne
40.46388620576325,40.53583193423675,-74.49611236729137,-74.40149767270862,2012-10-02 23:48:14,2012-10-03 15:48:14,dislodged
42.877128455763255,42.94907418423675,-85.61965184500059,-85.52141729499942,2012-09-22 15:34:29,2012-09-23 07:34:29,Flex
41.358847135763256,41.43079286423675,-73.50196289563806,-73.40605710436193,2012-09-21 11:18:49,2012-09-22 03:18:49,knot
40.14599325576325,40.217938984236746,-74.9490250638329,-74.85485515616709,2012-06-09 22:10:33,2012-06-10 14:10:33,nose,thstreetadventure,hugging
41.554220855763255,41.62616658423675,-70.98552780220207,-70.88933231779792,2012-09-23 15:56:59,2012-09-24 07:56:59,likegoodoleday,jeep,lil
32.63772499576325,32.709670724236744,-84.57778165427426,-84.49231092572573,2012-07-03 00:20:01,2012-07-03 16:20:01,rhino,Customer,Grayson
26.89463603576325,26.96658176423675,-82.33557227062235,-82.25487542937765,2012-07-20 22:50:28,2012-07-21 14:50:28,annoying
42.32020780576325,42.39215353423675,-71.23547167191875,-71.13811230808126,2012-08-29 10:20:36,2012-08-30 02:20:36,Jaw,lou,asian
33.66096679576325,33.732912524236745,-80.27279693011039,-80.18632200988961,2012-04-20 18:30:39,2012-04-21 10:30:39,Thowin,hotel
38.231294035763256,38.30323976423675,-85.82756869876478,-85.73593330123522,2012-07-22 17:20:54,2012-07-23 09:20:54,workin
34.94142408576325,35.013369814236746,-82.06426376508009,-81.97645849491991,2012-08-08 05:40:23,2012-08-08 21:40:23,recognize,Leon
39.86996940576325,39.941915134236744,-75.21345273641624,-75.11966332358377,2012-09-09 18:00:57,2012-09-10 10:00:57,petpeeve,Roaming,niggah
25.65722093576325,25.72916666423675,-80.38618419300666,-80.30634460699333,2012-10-11 02:50:38,2012-10-11 18:50:38,dona,Customer
39.69953098576325,39.77147671423675,-75.71740133934094,-75.62384426065907,2012-06-05 02:00:05,2012-06-05 18:00:05,franco
27.49571763576325,27.56766336423675,-82.55348524441295,-82.47235155558705,2012-05-16 00:20:05,2012-05-16 16:20:05,van,nico,jug
36.02121609576325,36.093161824236745,-86.78442669692258,-86.69543230307742,2012-09-07 18:10:25,2012-09-08 10:10:25,birthday,centro,Baton
40.37965451576325,40.451600244236744,-80.78579900391583,-80.69130285608418,2012-09-17 01:22:35,2012-09-17 17:22:35,Woodson,JAMOFLIFE
41.587934385763255,41.65988011423675,-83.57275603206533,-83.47651026793467,2012-06-28 02:40:28,2012-06-28 18:40:28,repeating
41.229572305763256,41.30151803423675,-72.79965122746371,-72.7039355525363,2012-07-16 10:40:29,2012-07-17 02:40:29,grandma
