34.14650436853291,34.15549758459209,-117.30645895773988,-117.29559182351012,2012-04-01 02:00:00,2012-04-01 04:00:00,stonewood,truer,kudirka
39.09035202478291,39.09934524084209,-76.85515906252772,-76.84357140622228,2012-04-01 02:00:00,2012-04-01 04:00:00,e,chees,hospitality
33.24562546228291,33.25461867834209,-111.8132382129146,-111.8024844433354,2012-04-01 02:00:00,2012-04-01 04:00:00,chip,fyourself,jcrew
33.83888718103291,33.84788039709209,-84.39140025575952,-84.38057240049048,2012-04-01 02:00:00,2012-04-01 04:00:00,zen,dime,turn
33.83888718103291,33.84788039709209,-84.36942759950952,-84.35859974424048,2012-04-01 02:00:00,2012-04-01 04:00:00,dirty,notcool,graham
39.79347702478291,39.80247024084209,-77.05297176586005,-77.04126651538995,2012-04-01 02:00:00,2012-04-01 04:00:00,lottery,amazing,won
34.03664108728291,34.04563430334209,-81.07354175309108,-81.06268871565892,2012-04-01 02:00:00,2012-04-01 04:00:00,lunchtime,halleyscurls,chenz
32.14699264978291,32.15598586584209,-110.93426617446293,-110.92364398178707,2012-04-01 02:00:00,2012-04-01 04:00:00,yeaah,neon,zoman
40.71632858728291,40.72532180334209,-74.08674355153661,-74.07487754221339,2012-04-01 02:00:00,2012-04-01 04:00:00,this,bitchhhh,forreaal
34.45412155603291,34.46311477209209,-97.66292421049846,-97.65201719575154,2012-04-01 02:00:00,2012-04-01 04:00:00,rashanna,amphitheater,smchi
37.35451218103291,37.36350539709209,-121.9648857011984,-121.9535713300516,2012-04-01 02:00:00,2012-04-01 04:00:00,motorcycle,mother,anthony
27.708516087282906,27.717509303342094,-82.39155386931577,-82.38139534943423,2012-04-01 02:00:00,2012-04-01 04:00:00,wimauma,gas,fl
31.465840306032906,31.474833522092094,-97.20131699641057,-97.19077284733943,2012-04-01 02:00:00,2012-04-01 04:00:00,waking,yolo
41.56227585290791,41.57126906896709,-111.8578166783537,-111.8457966028963,2012-04-01 02:00:00,2012-04-01 04:00:00,residence,transferred,pa
33.57521530603291,33.58420852209209,-84.47927428299434,-84.46847962325566,2012-04-01 02:00:00,2012-04-01 04:00:00,contando,braver,account
34.25636764978291,34.26536086584209,-78.8103722945023,-78.7994909867477,2012-04-01 02:00:00,2012-04-01 04:00:00,cleaning,tank,fish
33.12477585290791,33.13376906896709,-117.30639486206155,-117.29565591918845,2012-04-01 02:00:00,2012-04-01 04:00:00,umok,vernon,hyun
41.51833054040791,41.52732375646709,-81.64541025129509,-81.63339834245491,2012-04-01 02:00:00,2012-04-01 04:00:00,forgotten,game,da
33.94875046228291,33.95774367834209,-83.99589942310881,-83.98505760814119,2012-04-01 02:00:00,2012-04-01 04:00:00,corner,wine,w
40.46364304040791,40.47263625646709,-86.89677976518838,-86.88495851606162,2012-04-01 02:00:00,2012-04-01 04:00:00,hahaha,mosquitoe,dig
30.433125462282906,30.442118678342094,-84.3033110893968,-84.2928803168532,2012-04-01 02:00:00,2012-04-01 04:00:00,coolnes,hallenbeck,gonee
41.56227585290791,41.57126906896709,-87.5560588658537,-87.5440387903963,2012-04-01 02:00:00,2012-04-01 04:00:00,walgreen,stand,major
29.466328587282906,29.475321803342094,-98.3657606185513,-98.3554307876987,2012-04-01 02:00:00,2012-04-01 04:00:00,girl,wyd,today
41.45241257165791,41.46140578771709,-81.95302133083699,-81.94102163791301,2012-04-01 02:00:00,2012-04-01 04:00:00,park,crocker,westlake
38.99147507165791,39.00046828771709,-76.92106892713286,-76.90949747911714,2012-04-01 02:00:00,2012-04-01 04:00:00,lmfaooo,lie
42.90260788415791,42.91160110021709,-87.86380507758794,-87.85152695366206,2012-04-01 02:00:00,2012-04-01 04:00:00,chx,wasall,nwo
25.763936009157906,25.772929225217094,-80.19420211740567,-80.18421585134433,2012-04-01 02:00:00,2012-04-01 04:00:00,luckyvou,maravilloso,treeline
35.23415085290791,35.24314406896709,-81.22742927725865,-81.21641837899135,2012-04-01 02:00:00,2012-04-01 04:00:00,voice,eh,wayne
25.818867649782906,25.827860865842094,-80.21617708794692,-80.20618619330308,2012-04-01 02:00:00,2012-04-01 04:00:00,txt,favorite,love
44.04518600915791,44.05417922521709,-123.10806290256932,-123.09555037868068,2012-04-01 02:00:00,2012-04-01 04:00:00,acworth,dwell,ohusmormon
40.60646530603291,40.61545852209209,-74.46026894236059,-74.44842246388941,2012-04-01 02:00:00,2012-04-01 04:00:00,pio,yardsale,enterpris
34.91554733728291,34.92454055334209,-81.02965391342373,-81.01868593032627,2012-04-01 02:00:00,2012-04-01 04:00:00,yelled,fuuckk,believed
47.49489304040791,47.50388625646709,-122.31744676004911,-122.30413527120089,2012-04-01 02:00:00,2012-04-01 04:00:00,audionot,mexican,wooooowww
39.66164108728291,39.67063430334209,-85.97385902102675,-85.96217613522325,2012-04-01 02:00:00,2012-04-01 04:00:00,cnt,ppl,chocolate
29.686055149782906,29.695048365842094,-95.3555179677942,-95.3451656259558,2012-04-01 02:00:00,2012-04-01 04:00:00,delivery,randomfact,marion
40.80421921228291,40.81321242834209,-73.99886077784126,-73.98697906590874,2012-04-01 02:00:00,2012-04-01 04:00:00,panera,bread,nj
33.45436569665791,33.46335891271709,-88.78590737272164,-88.77512778352836,2012-04-01 02:00:00,2012-04-01 04:00:00,today
40.03517624353291,40.04416945959209,-82.91969167814537,-82.90794504060463,2012-04-01 02:00:00,2012-04-01 04:00:00,reno,bonding,inspector
29.213643040407906,29.222636256467094,-81.02932204729656,-81.01901779645344,2012-04-01 02:00:00,2012-04-01 04:00:00,haha,exxon,thet
40.19997116540791,40.20896438146709,-79.93142468171553,-79.91964953703447,2012-04-01 02:00:00,2012-04-01 04:00:00,homeswap,lamer,daytona
41.81496139978291,41.82395461584209,-71.80168799087787,-71.78962060287213,2012-04-01 02:00:00,2012-04-01 04:00:00,extremething,emt,ummm
29.686055149782906,29.695048365842094,-95.4214359365442,-95.4110835947058,2012-04-01 02:00:00,2012-04-01 04:00:00,planning,tomorrow,fun
39.88136764978291,39.89036086584209,-82.98559644932675,-82.97387620692325,2012-04-01 02:00:00,2012-04-01 04:00:00,waaah,sapateira,pole
32.86110397790791,32.87009719396709,-97.26731634068254,-97.25660944056746,2012-04-01 02:00:00,2012-04-01 04:00:00,u,gonna
42.77077194665791,42.77976516271709,-73.97707324203064,-73.96482128921936,2012-04-01 02:00:00,2012-04-01 04:00:00,liiiiike,hair,fucking
38.85963913415791,38.86863235021709,-77.07486677726526,-77.06331681648474,2012-04-01 02:00:00,2012-04-01 04:00:00,bourbon,tex,cosi
34.95949264978291,34.96848586584209,-85.07262560306353,-85.06165174068647,2012-04-01 02:00:00,2012-04-01 04:00:00,congratulation,slamming,homage
30.499043431032906,30.508036647092094,-91.18075602709749,-91.17031819165251,2012-04-01 02:00:00,2012-04-01 04:00:00,baxter,sidekick,ledgewood
40.59547897790791,40.60447219396709,-74.08673281253257,-74.07488828121743,2012-04-01 02:00:00,2012-04-01 04:00:00,sicko,pbi,ohare
32.27882858728291,32.28782180334209,-110.97821919351233,-110.96758158773767,2012-04-01 02:00:00,2012-04-01 04:00:00,hea,tewdaye,raman
32.26784225915791,32.27683547521709,-93.7516560493699,-93.7410197318801,2012-04-01 02:00:00,2012-04-01 04:00:00,passenger,mane,exotic
40.73830124353291,40.74729445959209,-74.02082754235764,-74.00895761389236,2012-04-01 02:00:00,2012-04-01 04:00:00,house,w,park
44.47365280603291,44.48264602209209,-73.23017898043989,-73.21757492581011,2012-04-01 02:00:00,2012-04-01 04:00:00,quoting,kennedy,knoooo
38.18947311853291,38.19846633459209,-85.84190308393934,-85.83046019731066,2012-04-01 02:00:00,2012-04-01 04:00:00,tackling,musketeer,flyaway
34.16847702478291,34.17747024084209,-118.38312052826682,-118.37225056548318,2012-04-01 02:00:00,2012-04-01 04:00:00,aight,srsly,guire
40.92506882165791,40.93406203771709,-74.17465288028164,-74.16274946346836,2012-04-01 02:00:00,2012-04-01 04:00:00,yhup,advise,meadow
35.71754929040791,35.72654250646709,-77.90959139119471,-77.89851407755529,2012-04-01 02:00:00,2012-04-01 04:00:00,jb,listenin,craziieee
40.77126022790791,40.78025344396709,-73.95491251703052,-73.94303670171948,2012-04-01 02:00:00,2012-04-01 04:00:00,joint,nickellette,alejandro
39.17824264978291,39.18723586584209,-84.39178739356772,-84.38018526268228,2012-04-01 02:00:00,2012-04-01 04:00:00,wimpy,ustream,picturenb
40.77126022790791,40.78025344396709,-73.95491251703052,-73.94303670171948,2012-04-01 02:00:00,2012-04-01 04:00:00,wonderwall,knowing,dominate
27.862324681032906,27.871317897092094,-82.50142434156461,-82.49125143968539,2012-04-01 02:00:00,2012-04-01 04:00:00,yeah,dance,meow
33.72902389978291,33.73801711584209,-84.39139331371571,-84.38057934253429,2012-04-01 02:00:00,2012-04-01 04:00:00,finish,field,essay
40.36476608728291,40.37375930334209,-86.87479842857928,-86.86299454017072,2012-04-01 02:00:00,2012-04-01 04:00:00,google,map,bit
31.619648899782906,31.628642115842094,-94.65249756743088,-94.64193602631912,2012-04-01 02:00:00,2012-04-01 04:00:00,lol,da,truth
41.23268600915791,41.24167922521709,-81.4476300236619,-81.4356707575881,2012-04-01 02:00:00,2012-04-01 04:00:00,democracyisfun,pacer,mnleg
27.455830540407906,27.464823756467094,-82.54535077243943,-82.53521563381057,2012-04-01 02:00:00,2012-04-01 04:00:00,callmemaybe,whateva,fish
47.57179733728291,47.58079055334209,-122.29548387317286,-122.28215284557714,2012-04-01 02:00:00,2012-04-01 04:00:00,lunch,long,home
41.02394577478291,41.03293899084209,-76.02036493384215,-76.00844365990785,2012-04-01 02:00:00,2012-04-01 04:00:00,whoa,uhh,save
44.25392624353291,44.26291945959209,-121.19646397758467,-121.18390711616533,2012-04-01 02:00:00,2012-04-01 04:00:00,bieber,justin
40.66139694665791,40.67039016271709,-74.24054725582744,-74.22869102542256,2012-04-01 02:00:00,2012-04-01 04:00:00,karry,break,ze
33.97072311853291,33.97971633459209,-118.18535394863271,-118.17450933261729,2012-04-01 02:00:00,2012-04-01 04:00:00,bedford,scenario,woah
30.224385227907906,30.233378443967094,-97.72859295205144,-97.71818439169856,2012-04-01 02:00:00,2012-04-01 04:00:00,song,relay,tonight
40.80421921228291,40.81321242834209,-81.35970062159126,-81.34781890965874,2012-04-01 02:00:00,2012-04-01 04:00:00,hurting,whateverittake,nabisco
34.14650436853291,34.15549758459209,-117.48224020773988,-117.47137307351012,2012-04-01 02:00:00,2012-04-01 04:00:00,heath,muchit,recovery
29.686055149782906,29.695048365842094,-98.6733890615442,-98.6630367197058,2012-04-01 02:00:00,2012-04-01 04:00:00,learned,scent
40.78224655603291,40.79123977209209,-74.24055803050722,-74.22868025074278,2012-04-01 02:00:00,2012-04-01 04:00:00,friend,today,skateboard
38.12355514978291,38.13254836584209,-86.10556978865712,-86.09413724259288,2012-04-01 02:00:00,2012-04-01 04:00:00,bead,hee,mino
36.32179733728291,36.33079055334209,-86.61080590606532,-86.59964331268468,2012-04-01 02:00:00,2012-04-01 04:00:00,trynna,gelman,spiritual
25.928730931032906,25.937724147092094,-80.21618173676997,-80.20618154448003,2012-04-01 02:00:00,2012-04-01 04:00:00,biting,sheeshh
33.75099655603291,33.75998977209209,-117.04276188660947,-117.03194514464053,2012-04-01 02:00:00,2012-04-01 04:00:00,sympathize,bitch,simple
44.93507858728291,44.94407180334209,-93.11548332758274,-93.10277839116726,2012-04-01 02:00:00,2012-04-01 04:00:00,oberon,drinking,case
41.10085007165791,41.10984328771709,-73.80113362787309,-73.78919840337691,2012-04-01 02:00:00,2012-04-01 04:00:00,injured
40.25490280603291,40.26389602209209,-80.17312867788868,-80.16134397836132,2012-04-01 02:00:00,2012-04-01 04:00:00,bangin,dl,surround
35.88234421228291,35.89133742834209,-84.63323570685331,-84.62213538689669,2012-04-01 02:00:00,2012-04-01 04:00:00,ingrid,nicki,taong
40.57350632165791,40.58249953771709,-74.1306761794892,-74.1188355392608,2012-04-01 02:00:00,2012-04-01 04:00:00,tuh,ooo,jovene
41.72707077478291,41.73606399084209,-71.40617191571758,-71.39412105303242,2012-04-01 02:00:00,2012-04-01 04:00:00,haha,lil,tweet
41.46339889978291,41.47239211584209,-72.83437000366567,-72.82236827758433,2012-04-01 02:00:00,2012-04-01 04:00:00,job,wanna,krejci
40.03517624353291,40.04416945959209,-76.30592214689537,-76.29417550935463,2012-04-01 02:00:00,2012-04-01 04:00:00,convention,center,fest
33.58620163415791,33.59519485021709,-86.8083765327555,-86.7975804984945,2012-04-01 02:00:00,2012-04-01 04:00:00,advil,slave,lotion
28.543477024782906,28.552470240842094,-81.38085141045705,-81.37061343329295,2012-04-01 02:00:00,2012-04-01 04:00:00,eola,st,orlpol
38.14552780603291,38.15452102209209,-85.7100636977051,-85.6986277085449,2012-04-01 02:00:00,2012-04-01 04:00:00,debating
42.37526413415791,42.38425735021709,-71.12058919785395,-71.10841470839605,2012-04-01 02:00:00,2012-04-01 04:00:00,cask,wine,somerville
30.894551243532906,30.903544459592094,-84.56700793148168,-84.55652722476832,2012-04-01 02:00:00,2012-04-01 04:00:00,metaphor,tati,tr
40.06813522790791,40.07712844396709,-75.05348358194854,-75.04173126180146,2012-04-01 02:00:00,2012-04-01 04:00:00,nature,scary,damn
32.42165085290791,32.43064406896709,-93.77363775567909,-93.76298333807091,2012-04-01 02:00:00,2012-04-01 04:00:00,mi,scene,bitternes
40.57350632165791,40.58249953771709,-74.6140746169892,-74.6022339767608,2012-04-01 02:00:00,2012-04-01 04:00:00,drippin,ignorant,tonga
40.71632858728291,40.72532180334209,-111.85773964528661,-111.84587363596339,2012-04-01 02:00:00,2012-04-01 04:00:00,cosa,knowin,ve
40.89210983728291,40.90110305334209,-74.15267725771963,-74.14077977353037,2012-04-01 02:00:00,2012-04-01 04:00:00,nocaseontheiphone,catholic,sunken
47.65968796228291,47.66868117834209,-117.39559274435058,-117.38223928689942,2012-04-01 02:00:00,2012-04-01 04:00:00,espero,ing,window
38.62892624353291,38.63791945959209,-90.21449658226399,-90.20298388648601,2012-04-01 02:00:00,2012-04-01 04:00:00,st,museum,city
43.05641647790791,43.06540969396709,-87.90776576868495,-87.89545688756505,2012-04-01 02:00:00,2012-04-01 04:00:00,hall,view,milwaukee
27.499775852907906,27.508769068967094,-99.5082434196451,-99.4981042366049,2012-04-01 02:00:00,2012-04-01 04:00:00,awsome,factbe,medicated
38.88161179040791,38.89060500646709,-76.92105996922342,-76.90950643702658,2012-04-01 02:00:00,2012-04-01 04:00:00,em,harder,work
39.14528366540791,39.15427688146709,-76.67938233211704,-76.66778563663296,2012-04-01 02:00:00,2012-04-01 04:00:00,dumb,yeahhu,acting
32.81715866540791,32.82615188146709,-83.73215744074588,-83.72145584050412,2012-04-01 02:00:00,2012-04-01 04:00:00,adventure,bang,scramble
28.554463352907906,28.563456568967094,-81.42479725711172,-81.41455821163828,2012-04-01 02:00:00,2012-04-01 04:00:00,stolen,recovered,orlpol
40.68336960290791,40.69236281896709,-73.93293202248967,-73.92107188376033,2012-04-01 02:00:00,2012-04-01 04:00:00,corning,stalled,evry
37.58522507165791,37.59421828771709,-97.3335555353257,-97.3222061834243,2012-04-01 02:00:00,2012-04-01 04:00:00,fuck,holy,bergeron
25.994648899782906,26.003642115842094,-80.12829391405457,-80.11828811719543,2012-04-01 02:00:00,2012-04-01 04:00:00,win,sheet,kennel
44.03419968103291,44.04319289709209,-123.13003439867487,-123.11752419507513,2012-04-01 02:00:00,2012-04-01 04:00:00,party,front,busines
38.92555710290791,38.93455031896709,-77.03092682775643,-77.01936614099357,2012-04-01 02:00:00,2012-04-01 04:00:00,michigan,bradshaw,corazon
37.78297897790791,37.79197219396709,-122.42634412451987,-122.41496446923013,2012-04-01 02:00:00,2012-04-01 04:00:00,muah,argumenative,riverwalk
32.57545944665791,32.58445266271709,-95.17989687511329,-95.16922421863671,2012-04-01 02:00:00,2012-04-01 04:00:00,gaining,tweetsfrom,dehumidifier
33.89381882165791,33.90281203771709,-118.31718499094616,-118.30635016530384,2012-04-01 02:00:00,2012-04-01 04:00:00,hurt,t,fuckkkkkkkkk
29.982686009157906,29.991679225217094,-95.33356070594387,-95.32317757530613,2012-04-01 02:00:00,2012-04-01 04:00:00,sorted,supermicro,hou
40.57350632165791,40.58249953771709,-74.2844847732392,-74.2726441330108,2012-04-01 02:00:00,2012-04-01 04:00:00,marathon,game,relationship
40.85915085290791,40.86814406896709,-73.91097507757944,-73.89908351617056,2012-04-01 02:00:00,2012-04-01 04:00:00,foxwood,glamoure,peppermill
39.33205124353291,39.34104445959209,-76.54756185415769,-76.53593423959231,2012-04-01 02:00:00,2012-04-01 04:00:00,huh,money,sister
42.10060593103291,42.10959914709209,-71.01069947556138,-70.99857786818862,2012-04-01 02:00:00,2012-04-01 04:00:00,twitter,guy,hotty
34.67384811853291,34.68284133459209,-118.16342692141748,-118.15249104733252,2012-04-01 02:00:00,2012-04-01 04:00:00,athen,gooniee,slingblade
30.751728977907906,30.760722193967094,-81.578718891781,-81.568253764469,2012-04-01 02:00:00,2012-04-01 04:00:00,ha,text,nigga
41.73805710290791,41.74705031896709,-72.70255966528707,-72.69050674096293,2012-04-01 02:00:00,2012-04-01 04:00:00,chirpn,bira,cardnation
39.07936569665791,39.08835891271709,-77.11883003509395,-77.10724418365605,2012-04-01 02:00:00,2012-04-01 04:00:00,armor,man,tricking
30.455098118532906,30.464091334592094,-85.05038257774875,-85.03994945350125,2012-04-01 02:00:00,2012-04-01 04:00:00,northborough,chub,hinsdale
32.68532272790791,32.69431594396709,-83.49045030673982,-83.47976453701018,2012-04-01 02:00:00,2012-04-01 04:00:00,intersection,beater,odessa
26.181416477907906,26.190409693967094,-98.23377065700883,-98.22374887424117,2012-04-01 02:00:00,2012-04-01 04:00:00,schoolin,ne,latifah
32.81715866540791,32.82615188146709,-79.84299728449588,-79.83229568425412,2012-04-01 02:00:00,2012-04-01 04:00:00,doe,oonf
41.92482468103291,41.93381789709209,-71.45013587115731,-71.43804772259269,2012-04-01 02:00:00,2012-04-01 04:00:00,transfer,agreed,sumc
26.093525852907906,26.102519068967094,-97.17907938581179,-97.16906514543821,2012-04-01 02:00:00,2012-04-01 04:00:00,yayyyyyyyy,escucado,curfew
27.862324681032906,27.871317897092094,-82.50142434156461,-82.49125143968539,2012-04-01 02:00:00,2012-04-01 04:00:00,worked,lmfao,meow
40.84816452478291,40.85715774084209,-73.0320678415415,-73.0201782522085,2012-04-01 02:00:00,2012-04-01 04:00:00,bitchhhh,emmie,responsibility
25.577168431032906,25.586161647092094,-80.36997554906483,-80.36000491968517,2012-04-01 02:00:00,2012-04-01 04:00:00,dialup,deck,faint
32.31178757165791,32.32078078771709,-90.8952133155503,-90.8845718406997,2012-04-01 02:00:00,2012-04-01 04:00:00,gramfam,n,sip
38.88161179040791,38.89060500646709,-77.09684121922342,-77.08528768702658,2012-04-01 02:00:00,2012-04-01 04:00:00,bayside,intimidated,aboutme
30.290303196657906,30.299296412717094,-97.7945144154104,-97.7840988658396,2012-04-01 02:00:00,2012-04-01 04:00:00,w,hula,hut
33.17970749353291,33.18870070959209,-86.2810076012687,-86.2702619299813,2012-04-01 02:00:00,2012-04-01 04:00:00,af,yeen,fuck
30.257344212282906,30.266337428342094,-81.53474704165812,-81.52433498959188,2012-04-01 02:00:00,2012-04-01 04:00:00,starbuck,shopping
32.26784225915791,32.27683547521709,-110.9562458931199,-110.9456095756301,2012-04-01 02:00:00,2012-04-01 04:00:00,shit,bush,pi
43.05641647790791,43.06540969396709,-77.64653529993495,-77.63422641881505,2012-04-01 02:00:00,2012-04-01 04:00:00,notice,noticed,lol
34.76173874353291,34.77073195959209,-86.61069836226488,-86.59975085648512,2012-04-01 02:00:00,2012-04-01 04:00:00,gettin,big,good
33.01491257165791,33.02390578771709,-96.58617331729309,-96.57544777645691,2012-04-01 02:00:00,2012-04-01 04:00:00,uni,issue,tybee
39.74953171228291,39.75852492834209,-122.20677662397017,-122.19507884477983,2012-04-01 02:00:00,2012-04-01 04:00:00,np,blade,bitch
38.85963913415791,38.86863235021709,-77.07486677726526,-77.06331681648474,2012-04-01 02:00:00,2012-04-01 04:00:00,exchange,fabyan,intense
41.01295944665791,41.02195266271709,-74.06479753333038,-74.05287824791962,2012-04-01 02:00:00,2012-04-01 04:00:00,nowwwww
39.67262741540791,39.68162063146709,-104.7824537000747,-104.7707689561753,2012-04-01 02:00:00,2012-04-01 04:00:00,pissed,trey,sexually
34.67384811853291,34.68284133459209,-79.20590739016748,-79.19497151608252,2012-04-01 02:00:00,2012-04-01 04:00:00,fyre,pulmonary,grandville
32.45460983728291,32.46360305334209,-93.79561236023675,-93.78495404601325,2012-04-01 02:00:00,2012-04-01 04:00:00,daddy,bitch
33.87184616540791,33.88083938146709,-84.19364843948576,-84.18281640426424,2012-04-01 02:00:00,2012-04-01 04:00:00,starship,making,beau
32.88307663415791,32.89206985021709,-83.77610673031704,-83.76539717593296,2012-04-01 02:00:00,2012-04-01 04:00:00,draper,likegood,suspiciou
39.14528366540791,39.15427688146709,-77.11883545711704,-77.10723876163296,2012-04-01 02:00:00,2012-04-01 04:00:00,brother,cover
34.10255905603291,34.11155227209209,-117.39434675878802,-117.38348527246198,2012-04-01 02:00:00,2012-04-01 04:00:00,hardywood,getmeoutofhere,madame
39.74953171228291,39.75852492834209,-122.20677662397017,-122.19507884477983,2012-04-01 02:00:00,2012-04-01 04:00:00,erection,vandy,anywho
34.13551804040791,34.14451125646709,-118.09747387617696,-118.08660815507304,2012-04-01 02:00:00,2012-04-01 04:00:00,canuck,worsening,ya
34.14650436853291,34.15549758459209,-117.48224020773988,-117.47137307351012,2012-04-01 02:00:00,2012-04-01 04:00:00,dyke,revenge,hub
32.23488327478291,32.24387649084209,-90.06024786905084,-90.04961541219916,2012-04-01 02:00:00,2012-04-01 04:00:00,big,good,dog
30.422139134157906,30.431132350217094,-91.11483393945714,-91.10440434179286,2012-04-01 02:00:00,2012-04-01 04:00:00,poison,rouge,cafe
33.15773483728291,33.16672805334209,-87.48950234823758,-87.47875937051242,2012-04-01 02:00:00,2012-04-01 04:00:00,today,ha,real
34.01466843103291,34.02366164709209,-84.08379425424724,-84.07294402700276,2012-04-01 02:00:00,2012-04-01 04:00:00,swinging
40.48561569665791,40.49460891271709,-79.99736763751868,-79.98554251873132,2012-04-01 02:00:00,2012-04-01 04:00:00,divided,scare,hopkin
27.928242649782906,27.937235865842094,-82.50142744089567,-82.49124834035433,2012-04-01 02:00:00,2012-04-01 04:00:00,fall,life,love
26.247334446657906,26.256327662717094,-81.82019927813383,-81.81017181561617,2012-04-01 02:00:00,2012-04-01 04:00:00,damn,hate,people
44.85817429040791,44.86716750646709,-93.31322874239505,-93.30054078885495,2012-04-01 02:00:00,2012-04-01 04:00:00,bloomington,mn,target
30.411152806032906,30.420146022092094,-81.7544817898415,-81.7440533664085,2012-04-01 02:00:00,2012-04-01 04:00:00,selfsustaining,follow,mind
39.04640671228291,39.05539992834209,-88.72038983075544,-88.70880938799456,2012-04-01 02:00:00,2012-04-01 04:00:00,stankyy,makeover,mill
40.55153366540791,40.56052688146709,-74.26251017359382,-74.25067342015618,2012-04-01 02:00:00,2012-04-01 04:00:00,bombarded,robbing,moist
40.66139694665791,40.67039016271709,-73.91095741207744,-73.89910118167256,2012-04-01 02:00:00,2012-04-01 04:00:00,portray,eventually,ze
33.13576218103291,33.14475539709209,-85.35815334667106,-85.34741305957894,2012-04-01 02:00:00,2012-04-01 04:00:00,tom,watch,lol
39.29909225915791,39.30808547521709,-84.32587942802672,-84.31425729072328,2012-04-01 02:00:00,2012-04-01 04:00:00,darling,leaf,tunnel
41.68312546228291,41.69211867834209,-81.20597248567634,-81.19392985807366,2012-04-01 02:00:00,2012-04-01 04:00:00,whaaaaaaaaaaaaa,fact,distracted
30.312275852907906,30.321269068967094,-97.77254292660594,-97.76212504214406,2012-04-01 02:00:00,2012-04-01 04:00:00,earn,nutter,wildberry
40.37575241540791,40.38474563146709,-80.01933064093656,-80.00752482781344,2012-04-01 02:00:00,2012-04-01 04:00:00,bff,summa,wif
42.46315475915791,42.47214797521709,-71.2524336749357,-71.2402421063143,2012-04-01 02:00:00,2012-04-01 04:00:00,feel,bad,wanna
40.48561569665791,40.49460891271709,-80.06328560626868,-80.05146048748132,2012-04-01 02:00:00,2012-04-01 04:00:00,favorite,rapper,chaiiiiiiinz
29.411396946657906,29.420390162717094,-98.49759376167171,-98.48726951957829,2012-04-01 02:00:00,2012-04-01 04:00:00,sigma,pasen,complain
45.50636764978291,45.51536086584209,-122.69074280260664,-122.67790954114336,2012-04-01 02:00:00,2012-04-01 04:00:00,ping,collection,irs
29.598164524782906,29.607157740842094,-95.26762282558701,-95.25727951816299,2012-04-01 02:00:00,2012-04-01 04:00:00,ebersole,alexander,passing
35.86037155603291,35.86936477209209,-97.42132010518544,-97.41022286356456,2012-04-01 02:00:00,2012-04-01 04:00:00,committee,blaze,thewho
