35.09022656576325,35.16217229423675,-85.28912817891056,-85.20116278108945,2012-09-01 23:00:38,2012-09-02 03:00:38,pussiesclothing
39.150281005763254,39.22222673423675,-75.58730701458576,-75.49448532541423,2012-10-17 18:54:17,2012-10-17 22:54:17,girlshopefully,fymdude,TOPSHOTTAS
40.531446935763256,40.60339266423675,-85.72255967104007,-85.62784952895993,2012-08-29 13:55:28,2012-08-29 17:55:28,TANDEM,syr
38.71540182576325,38.787347554236746,-77.67155561662605,-77.57930206337394,2012-06-07 22:30:12,2012-06-08 02:30:12,nibbling,MADRUGADA
33.460282625763256,33.53222835423675,-86.89459952104995,-86.80832557895003,2012-04-15 23:50:32,2012-04-16 03:50:32,TULLIS,Slooter,jaysi
37.90043376576325,37.97237949423675,-75.41529749676846,-75.32407610323153,2012-07-09 21:40:32,2012-07-10 01:40:32,atabb,PIng
41.422248385763254,41.49419411423675,-71.60247390332398,-71.50647441667601,2012-07-14 09:00:07,2012-07-14 13:00:07,Biko,Mrconnor
41.769920705763255,41.84186643423675,-72.30028613178641,-72.20376746821358,2012-05-17 18:30:16,2012-05-17 22:30:16,cuarent,sotaft
42.77359556576325,42.845541294236746,-77.440305839825,-77.34223588017501,2012-07-20 01:30:46,2012-07-20 05:30:46,weekthnx
38.12430023576325,38.196245964236745,-84.95930898607682,-84.86780821392318,2012-09-26 10:46:19,2012-09-26 14:46:19,adhb
40.63069157576325,40.702637304236745,-73.55564985036925,-73.46079890963075,2012-09-25 19:44:17,2012-09-25 23:44:17,Bossie
36.22923645576325,36.301182184236744,-86.71294704514013,-86.62371619485988,2012-09-04 05:56:51,2012-09-04 09:56:51,Huntno
41.72475281576325,41.79669854423675,-71.55210517824673,-71.45565448175327,2012-06-28 09:00:58,2012-06-28 13:00:58,caseending,scutari,wcpo
41.09728147576325,41.16922720423675,-81.55802672215235,-81.46250431784766,2012-08-20 09:20:48,2012-08-20 13:20:48,imjustlucky,idres,getonitplease
40.455299635763254,40.52724536423675,-81.5119152934818,-81.41731270651819,2012-09-10 00:10:24,2012-09-10 04:10:24,guillesito
41.28149943576325,41.353445164236746,-80.74668704582356,-80.65089515417642,2012-04-04 09:30:05,2012-04-04 13:30:05,doyourbestandforgettherest,Servatii
35.749799215763254,35.82174494423675,-78.7217483823286,-78.6330588776714,2012-09-02 22:23:35,2012-09-03 02:23:35,dikey,washr,Alaskathat
27.92409143576325,27.99603716423675,-81.9798228051731,-81.8983693948269,2012-09-28 07:34:31,2012-09-28 11:34:31,Rahilly,sxit
40.992786665763255,41.06473239423675,-73.67373080600076,-73.57836015399924,2012-03-31 22:20:34,2012-04-01 02:20:34,bagginggrocery
40.75291957576325,40.824865304236745,-74.43877280737678,-74.34374749262321,2012-10-07 03:48:09,2012-10-07 07:48:09,chamagol
38.218418365763256,38.29036409423675,-77.46655726939274,-77.37493811060726,2012-10-16 06:10:58,2012-10-16 10:10:58,Chiyo,barnfriend
40.08210240576325,40.154048134236746,-75.40282359318586,-75.30874222681415,2012-08-01 07:20:51,2012-08-01 11:20:51,claywe
41.86142113576325,41.933366864236746,-70.96787541428522,-70.87121858571477,2012-09-08 16:44:57,2012-09-08 20:44:57,thatwhore,lilythemorkie,acnee
39.84591291576325,39.917858644236745,-75.35510611992588,-75.26134962007411,2012-08-01 23:00:59,2012-08-02 03:00:59,dontbeafairweatherfan,fukboy
40.28099713576325,40.352942864236745,-75.58121096732705,-75.48685303267294,2012-09-03 18:55:18,2012-09-03 22:55:18,youwhack
33.103167365763255,33.17511309423675,-87.60132255109097,-87.51540134890904,2012-10-01 22:14:52,2012-10-02 02:14:52,mynameisntred,Darbyyy
39.71661406576325,39.78855979423675,-86.31774259817601,-86.224162321824,2012-06-13 01:50:41,2012-06-13 05:50:41,stillyour,beccatweet
39.24791891576325,39.319864644236745,-76.66813189352926,-76.57518094647072,2012-10-08 07:38:48,2012-10-08 11:38:48,unfluffy
39.86930613576325,39.94125186423675,-75.01790425242281,-74.9241157475772,2012-08-01 20:50:23,2012-08-02 00:50:23,hascalm,scribblenaut,emaild
30.39583284576325,30.46777857423675,-84.36762470207503,-84.28418349792497,2012-09-02 12:13:58,2012-09-02 16:13:58,timegobyfaster
40.752948405763256,40.82489413423675,-77.88773997800499,-77.792714621995,2012-05-31 06:10:35,2012-05-31 10:10:35,dissmissively,Zidell
42.32955333576325,42.401499064236745,-72.5853110428743,-72.4879371971257,2012-09-29 12:04:40,2012-09-29 16:04:40,Natoyia
42.90894450576325,42.980890234236746,-87.94932979239638,-87.85104448760362,2012-08-07 20:00:52,2012-08-08 00:00:52,CSVS,hisorty,GEARD
37.90600969576325,37.97795542423675,-76.69245639725732,-76.60122808274268,2012-04-03 01:40:45,2012-04-03 05:40:45,DENTS,elementarystatu,homecomng
40.728291015763254,40.80023674423675,-73.81904402629291,-73.7240539337071,2012-10-06 07:08:49,2012-10-06 11:08:49,SANDZhope,tookyalongenough,estudie
30.37043902576325,30.442384754236752,-81.73851331670087,-81.65509382329913,2012-07-10 19:00:54,2012-07-10 23:00:54,masjoy
27.91369153576325,27.98563726423675,-82.41146228221665,-82.33001671778335,2012-09-18 02:54:00,2012-09-18 06:54:00,Sternwheeler
28.31425928576325,28.38620501423675,-81.5274668742167,-81.44571606578329,2012-10-14 04:10:28,2012-10-14 08:10:28,replacemovietitleswithjew,knowher
41.025797135763256,41.09774286423675,-81.56575925247647,-81.47034074752354,2012-06-02 02:10:49,2012-06-02 06:10:49,ballhead,violetta
31.99681743576325,32.06876316423675,-81.16722586659938,-81.08235865340063,2012-10-14 06:40:05,2012-10-14 10:40:05,rainlet,peachcobbler,DONEFAREAL
40.612822265763256,40.68476799423675,-73.89280785879734,-73.79798232120265,2012-08-09 17:30:09,2012-08-09 21:30:09,moooooood,Hooenit,onelmao
18.169357465763248,18.24130319423675,-67.1782296454402,-67.1024927545598,2012-08-28 18:55:34,2012-08-28 22:55:34,descoloro
40.98510173576325,41.057047464236746,-80.71219356156408,-80.61683403843591,2012-09-12 01:20:36,2012-09-12 05:20:36,fuckinround,drivewaysesh
33.80399626576325,33.87594199423675,-84.30574878072053,-84.21912939927947,2012-05-21 06:20:44,2012-05-21 10:20:44,imdesperate,Greatal
42.28148896576325,42.353434694236746,-71.08967728911595,-70.99237785088404,2012-08-01 05:20:23,2012-08-01 09:20:23,longaahhhh,Wwwooooooooowwww,extrapolate
27.71172583576325,27.78367156423675,-82.71111461329737,-82.62982058670262,2012-09-04 01:19:51,2012-09-04 05:19:51,watergoing
26.03511245576325,26.107058184236752,-80.18093405308154,-80.10083856691845,2012-09-04 16:41:33,2012-09-04 20:41:33,glassesout
35.89168723576325,35.963632964236744,-80.03606349057262,-79.94721510942739,2012-08-29 00:25:54,2012-08-29 04:25:54,JUXPLAYIN,Pazzi,dieinginside
28.52450373576325,28.596449464236752,-81.2557675721896,-81.17385402781039,2012-09-02 07:40:36,2012-09-02 11:40:36,Yeeeaaaahhh
36.137073435763256,36.20901916423675,-86.86243979445268,-86.77331400554732,2012-09-19 03:46:02,2012-09-19 07:46:02,PACKAGING,uggleee
38.59623762576325,38.668183354236746,-76.97703913481001,-76.88493912518999,2012-09-07 06:12:42,2012-09-07 10:12:42,falltomypower
40.462093405763255,40.53403913423675,-80.21150682309364,-80.11689465690635,2012-10-11 08:00:29,2012-10-11 12:00:29,IMDYING,thatwouldbeno,irritated
42.455638005763255,42.52758373423675,-71.1592324218584,-71.06166251814159,2012-09-25 04:54:45,2012-09-25 08:54:45,robthinkshescool,Groupppp
40.39763828576325,40.469584014236744,-80.11033480794764,-80.01581339205235,2012-09-09 07:26:07,2012-09-09 11:26:07,experiencelove,nigsonly
32.298073135763254,32.37001886423675,-86.26948225047559,-86.1843337495244,2012-04-23 20:50:38,2012-04-24 00:50:38,roidz,youhaveyourown
38.70386660576325,38.77581233423675,-85.76157106512022,-85.66933241487979,2012-06-16 13:20:11,2012-06-16 17:20:11,ifonlyihadaman,smoothiebanana,molyyyyy
34.015426965763254,34.08737269423675,-81.10870559412521,-81.0218707858748,2012-07-06 05:20:15,2012-07-06 09:20:15,slreep
41.843053735763256,41.91499946423675,-87.67888770121458,-87.58225865878542,2012-04-28 18:20:49,2012-04-28 22:20:49,notyay,thesodanotthedrug
40.99877723576325,41.070722964236744,-80.62384518509614,-80.52846585490386,2012-05-31 23:00:42,2012-06-01 03:00:42,hurtling,manofhonor
35.241254815763256,35.31320054423675,-80.83722747395761,-80.7490983460424,2012-09-06 07:28:09,2012-09-06 11:28:09,dohey,stonergangknockedout
39.107555705763254,39.17950143423675,-84.56524751248655,-84.47248218751345,2012-09-24 02:50:27,2012-09-24 06:50:27,Havo,lukeshank,unrelatedhashtag
27.04747316576325,27.119418894236752,-82.1932447847564,-82.1124381552436,2012-08-12 07:20:58,2012-08-12 11:20:58,fasterrrr,artik,Rozier
40.71621513576325,40.788160864236744,-74.04107141919722,-73.94609858080277,2012-10-08 04:54:38,2012-10-08 08:54:38,tiltnyc
41.701984485763255,41.77393021423675,-88.18043854723824,-88.08402205276177,2012-09-01 03:32:53,2012-09-01 07:32:53,wolfpackordie,shouldimakethetrade,CHECCIN
40.941658735763255,41.01360446423675,-81.5360880462541,-81.44079135374591,2012-08-08 23:10:35,2012-08-09 03:10:35,FSN,MDSE,Uhmmmmmmmmmmmmmmm
42.313412095763255,42.38535782423675,-71.15170362873982,-71.05435479126018,2012-09-21 20:14:22,2012-09-22 00:14:22,tofattodie,fuacckit,Congratd
41.67191061576325,41.74385634423675,-71.56089911936904,-71.46452774063097,2012-10-07 19:18:50,2012-10-07 23:18:50,nightugly,Dead,enterarse
41.83519581576325,41.907141544236744,-71.43370813145238,-71.33709096854763,2012-04-10 07:50:28,2012-04-10 11:50:28,Awkwarddddddddd,thickfine
33.44608713576325,33.518032864236744,-86.93909990061447,-86.85284009938555,2012-08-06 14:20:47,2012-08-06 18:20:47,rjul,Springcreek
41.11890732576325,41.19085305423675,-87.93305814522293,-87.83750423477707,2012-09-22 10:50:40,2012-09-22 14:50:40,Malamoo,Odnight,spongebobismyidol
42.32409219576325,42.396037924236744,-71.07545798114143,-70.97809259885858,2012-09-02 09:10:42,2012-09-02 13:10:42,vintagerental
39.730510135763254,39.80245586423675,-86.20064958045123,-86.10705041954878,2012-08-28 18:55:38,2012-08-28 22:55:38,girlllllssssssss,wst
35.56918036576325,35.641126094236746,-77.40446608180687,-77.31597721819313,2012-10-13 08:52:59,2012-10-13 12:52:59,jojoproblem,oweno
36.70581313576325,36.777758864236745,-76.29290422193736,-76.20312239806265,2012-04-18 06:20:36,2012-04-18 10:20:36,insanenever
33.08937223576325,33.161317964236744,-87.5930506503877,-87.50714294961232,2012-08-28 06:10:42,2012-08-28 10:10:42,Judybell,malvado,notthecake
42.682396035763254,42.75434176423675,-73.74370734841474,-73.64578165158525,2012-09-27 10:14:03,2012-09-27 14:14:03,apolacolipse,meeeriiieeendaaa
33.91377675576325,33.985722484236746,-86.07952245790746,-85.99279150209254,2012-06-09 23:10:17,2012-06-10 03:10:17,pracice,QRC
39.673297975763255,39.74524370423675,-83.97561954729335,-83.88209805270665,2012-10-08 17:24:26,2012-10-08 21:24:26,noneedtobrag,KILOMETROS
42.345821785763256,42.41776751423675,-72.00767236596869,-71.9102732940313,2012-08-03 12:40:25,2012-08-03 16:40:25,Schierbaum
42.69656213576325,42.768507864236746,-84.60450903058572,-84.5065609694143,2012-09-29 17:36:47,2012-09-29 21:36:47,yyyyoooooouuuuuuuuu,aislyn,abrasen
35.535120025763256,35.60706575423675,-77.40446911383593,-77.31601788616406,2012-10-04 05:20:33,2012-10-04 09:20:33,ahhhhhtrying,gymgold,Nevada
39.33120713576325,39.403152864236745,-74.47951085341698,-74.38644914658302,2012-09-18 06:00:28,2012-09-18 10:00:28,Ohva,seperatley
41.56942133576325,41.641367064236746,-87.39616487174314,-87.29994672825686,2012-08-01 07:50:01,2012-08-01 11:50:01,thatsnotcooolboo,workoutwithdrawal
42.98421816576325,43.05616389423675,-88.10478940784174,-88.00638369215827,2012-09-08 08:26:34,2012-09-08 12:26:34,SOSer
33.352984605763254,33.42493033423675,-84.62940914135268,-84.5432418386473,2012-09-26 03:36:24,2012-09-26 07:36:24,lavandelpro,makeor,FRH
40.54970913576325,40.621654864236746,-80.30628799899625,-80.21155200100375,2012-08-31 22:49:31,2012-09-01 02:49:31,SSMG
41.903152035763256,41.97509776423675,-87.7697175276693,-87.67299747233069,2012-09-14 21:20:54,2012-09-15 01:20:54,voada
38.234828675763254,38.30677440423675,-85.57678002861016,-85.48514017138984,2012-09-24 09:36:16,2012-09-24 13:36:16,Buttered,clackbang,veritable
37.21393044576325,37.28587617423675,-80.08693762924379,-79.9965538907562,2012-09-07 02:48:20,2012-09-07 06:48:20,Teamelena
42.345821785763256,42.41776751423675,-72.00767236596869,-71.9102732940313,2012-08-03 12:40:25,2012-08-03 16:40:25,weightoftheworld,daisiesthat,musictime
42.652210725763254,42.72415645423675,-71.22382934829906,-71.12595125170094,2012-08-24 12:45:33,2012-08-24 16:45:33,urging,WITHERSPOON,Mytron
37.21395873576325,37.285904464236744,-76.70677415621144,-76.61639038378856,2012-06-14 01:20:34,2012-06-14 05:20:34,Ivahoe
38.84497223576325,38.916917964236745,-77.34702797091612,-77.25460642908388,2012-05-09 02:30:34,2012-05-09 06:30:34,Estste,brksfst
41.02543453576325,41.09738026423675,-80.09466206944217,-79.99924409055782,2012-10-15 17:34:12,2012-10-15 21:34:12,alwaysbrother,bobi
39.90718569576325,39.97913142423675,-75.22717096430233,-75.13333055569768,2012-06-08 10:50:19,2012-06-08 14:50:19,blowstain,iamthechange
41.477751635763255,41.54969736423675,-72.85165097865418,-72.75556922134582,2012-08-13 11:40:45,2012-08-13 15:40:45,againwednesdayoka
40.60913243576325,40.681078164236744,-73.92689055747425,-73.83207026252575,2012-05-10 06:40:21,2012-05-10 10:40:21,honeyoatbread,Kua,tentyou
28.025479985763248,28.09742571423675,-82.45515610010456,-82.37362597989544,2012-09-12 21:30:02,2012-09-13 01:30:02,guat,Yassss,summertimeisfuntime
33.46797012576325,33.539915854236746,-88.42909596208382,-88.34281435791617,2012-10-11 18:50:49,2012-10-11 22:50:49,thistube,headline
42.36601646576325,42.437962194236746,-83.04139591766861,-82.9439655023314,2012-09-08 18:26:16,2012-09-08 22:26:16,Kevonna,wenti
41.391367665763255,41.46331339423675,-81.69108912654796,-81.59513531345205,2012-05-30 17:40:54,2012-05-30 21:40:54,mikecraft,classsssyyy,takeonecar
34.00448332576325,34.07642905423675,-84.62400180122161,-84.53717819877839,2012-10-12 05:04:12,2012-10-12 09:04:12,realepidemic,Instillatio,Mrshank
41.51072502576325,41.582670754236744,-72.91654628111783,-72.82041553888217,2012-09-21 08:38:36,2012-09-21 12:38:36,ololol
41.75724309576325,41.829188824236745,-72.59974106551047,-72.50324149448952,2012-09-20 23:54:44,2012-09-21 03:54:44,bargy,uuhhgghhhh,lucasoilregional
36.147407495763254,36.21935322423675,-80.32541909271953,-80.23628154728047,2012-09-29 21:30:30,2012-09-30 01:30:30,Martie,AAGO
42.39311994576325,42.46506567423675,-83.01801248619137,-82.92053995380863,2012-09-05 02:24:49,2012-09-05 06:24:49,wiselittlejoey,cuke
38.814778635763254,38.88672436423675,-77.00473504941057,-76.91235275058942,2012-07-07 07:20:21,2012-07-07 11:20:21,Graveside,ohfuckimdrunk,rleslie
39.95331836576325,40.025264094236746,-74.21683398706988,-74.12293023293013,2012-09-18 08:10:57,2012-09-18 12:10:57,favoritefamily
41.79931333576325,41.871259064236746,-71.45851348815415,-71.36195051184583,2012-10-11 11:56:09,2012-10-11 15:56:09,enamoress,crackah,grundgy
41.619924635763255,41.69187036423675,-87.65473917662781,-87.55844562337218,2012-06-25 11:40:40,2012-06-25 15:40:40,taariq
40.726287205763256,40.79823293423675,-74.0151111943937,-73.9201239656063,2012-09-08 22:52:41,2012-09-09 02:52:41,worstdatebestevesdropping
38.996531385763255,39.06847711423675,-76.72636265959154,-76.63374324040846,2012-10-04 09:28:59,2012-10-04 13:28:59,gece,VAGINAAAA
37.46798413576325,37.53992986423675,-77.68628120657844,-77.59559079342155,2012-04-14 21:30:08,2012-04-15 01:30:08,unforgettablesenior,appleinc
34.96253543576325,35.034481164236745,-77.6818681583641,-77.5940402416359,2012-04-26 11:00:18,2012-04-26 15:00:18,TELLUS,Soscary,Directn
39.60231713576325,39.674262864236745,-86.22665272270724,-86.13322727729276,2012-07-19 00:00:07,2012-07-19 04:00:07,jellomuseum
42.604250445763256,42.67619617423675,-73.8216121186549,-73.72380950134512,2012-08-11 07:20:26,2012-08-11 11:20:26,shedidntwantmetobelonely,MONTVERDE
38.69105224576325,38.76299797423675,-77.17745281233049,-77.08523070766951,2012-06-02 04:40:19,2012-06-02 08:40:19,stompec
39.26131113576325,39.333256864236745,-84.36195189274433,-84.26898316725568,2012-08-12 09:30:12,2012-08-12 13:30:12,hoverboard
26.74052995576325,26.81247568423675,-80.1474857414407,-80.06689871855929,2012-05-03 21:20:25,2012-05-04 01:20:25,onetradecenter,juxtaposed
36.130523405763256,36.20246913423675,-86.82256632018822,-86.73344797981177,2012-09-28 05:12:12,2012-09-28 09:12:12,sloppa
40.18028243576325,40.25222816423675,-74.79745327171781,-74.70323572828218,2012-09-04 01:16:28,2012-09-04 05:16:28,HYPNOTIST,Ridgelqand,elimdeki
30.634132855763248,30.70607858423675,-88.29342695774015,-88.20978066225986,2012-10-08 17:52:06,2012-10-08 21:52:06,pfeiffer,Pickinnng,Sheeittttt
33.403424755763254,33.47537048423675,-80.92915857136282,-80.84294120863717,2012-08-17 10:50:21,2012-08-17 14:50:21,classchallenge,readyforjean
38.148043585763254,38.21998931423675,-85.6372748028039,-85.54574421719609,2012-09-06 06:30:03,2012-09-06 10:30:03,kayuuuu,poorjohn,Lunchgyro
33.459924335763255,33.53187006423675,-80.89570812253315,-80.80943453746686,2012-08-23 22:15:33,2012-08-24 02:15:33,cuddersback,maxadong
40.73088280576325,40.802828534236745,-74.07672836857,-73.98173457143,2012-09-19 07:12:29,2012-09-19 11:12:29,Ruptured,cowboysredriver
35.10773164576325,35.179677374236746,-79.07123014631837,-78.98324583368164,2012-09-25 01:40:44,2012-09-25 05:40:44,kalil
35.920233995763255,35.99217972423675,-80.1473774302886,-80.05849694971141,2012-09-25 06:52:57,2012-09-25 10:52:57,wjiz,Roxette
40.00838911576325,40.080334844236745,-75.2106696223043,-75.1166900576957,2012-04-05 06:30:54,2012-04-05 10:30:54,anymorenytz
33.430799855763254,33.50274558423675,-88.78747384193566,-88.70122925806434,2012-09-17 12:28:13,2012-09-17 16:28:13,STUDENTAN,bitesthedust,COPIESONLY
28.02113573576325,28.09308146423675,-82.00120373259054,-81.91967690740947,2012-04-12 07:50:53,2012-04-12 11:50:53,yrenagement
36.985510805763255,37.05745653423675,-88.38463574024048,-88.29452445975953,2012-07-26 10:40:26,2012-07-26 14:40:26,sucedio,Mickeyand,POWerful
40.78385769576325,40.85580342423675,-81.28383486119047,-81.18876523880952,2012-09-16 03:38:15,2012-09-16 07:38:15,secretgayscout,boyswere
31.85379234576325,31.92573807423675,-81.63252323803779,-81.54778810196221,2012-05-07 18:20:26,2012-05-07 22:20:26,Wildwing
42.18026268576325,42.25220841423675,-83.28488269321791,-83.18773936678208,2012-09-01 20:15:25,2012-09-02 00:15:25,whiotv,SACKING
41.93684128576325,42.008787014236745,-87.7801117579977,-87.68334056200229,2012-06-13 11:10:26,2012-06-13 15:10:26,cojiendolo
40.93155157576325,41.003497304236745,-74.21380185723781,-74.11851976276218,2012-09-04 09:36:10,2012-09-04 13:36:10,UPLOAD,pufur
42.27140823576325,42.34335396423675,-83.34715422777774,-83.24987037222226,2012-09-03 16:53:39,2012-09-03 20:53:39,tweetearlo,makasarili
40.774969185763254,40.84691491423675,-74.03901070287465,-73.94395381712535,2012-04-12 13:10:11,2012-04-12 17:10:11,heeeeeyyuy,notsureaboutit,Diagonally
40.20509023576325,40.277035964236745,-74.87656842922067,-74.78231637077934,2012-10-08 09:40:33,2012-10-08 13:40:33,ungreatfulnes,truthbomb,Morningcartoon
39.068062135763256,39.14000786423675,-84.56003266541039,-84.46731933458962,2012-10-15 04:16:11,2012-10-15 08:16:11,itare
25.90984313576325,25.98178886423675,-80.24372904453699,-80.163718955463,2012-05-21 09:40:26,2012-05-21 13:40:26,feltspecialforonce,asemeja
42.15341812576325,42.22536385423675,-70.99401676069857,-70.89691469930142,2012-05-03 05:30:57,2012-05-03 09:30:57,urstillgay,belensita,lorfi
27.45583029576325,27.52777602423675,-82.53916135826208,-82.45805708173793,2012-04-30 06:50:35,2012-04-30 10:50:35,rodner,saticoy
31.48315873576325,31.555104464236752,-87.36733760879355,-87.28294039120644,2012-09-29 21:20:37,2012-09-30 01:20:37,ridesuckker
41.97894365576325,42.05088938423675,-87.90417889551547,-87.80734366448452,2012-08-03 13:10:07,2012-08-03 17:10:07,polanco,backwardsdown,waitlive
26.429376765763248,26.50132249423675,-81.81293481342767,-81.73256684657234,2012-10-11 06:06:42,2012-10-11 10:06:42,Indulgence,Loother
39.04723264576325,39.119178374236746,-77.07466519477012,-76.9819792452299,2012-09-11 01:10:08,2012-09-11 05:10:08,tooratchett,Germer,nakasala
28.254592965763248,28.32653869423675,-81.40313630135834,-81.32143135864165,2012-05-22 10:00:50,2012-05-22 14:00:50,nawlmao,eif
40.48521575576325,40.557161484236744,-78.44621050662198,-78.35156571337802,2012-09-06 18:20:17,2012-09-06 22:20:17,extraniar
39.87507407576325,39.947019804236746,-86.2392167009529,-86.1454202990471,2012-09-25 17:48:32,2012-09-25 21:48:32,plump,leeanonthatyamaha,terminating
28.41068127576325,28.48262700423675,-81.51564024251462,-81.43381501748539,2012-04-15 01:10:03,2012-04-15 05:10:03,roomsanicecube,stability
43.22324344576325,43.29518917423675,-83.84157850391426,-83.74278733608574,2012-05-01 02:20:27,2012-05-01 06:20:27,NAPy,Meannnn,fargot
32.82194713576325,32.89389286423675,-80.02616389225547,-79.94051610774453,2012-09-04 11:33:10,2012-09-04 15:33:10,juango,Ialwayssay,THEREISAGOD
39.88156132576325,39.953507054236745,-80.76742261326002,-80.67361732673997,2012-05-03 07:50:14,2012-05-03 11:50:14,langhorneslim,imacrazypassenger,FANTASYFOOTBALL
28.09559809576325,28.167543824236752,-81.51225374259396,-81.43067033740606,2012-08-15 10:00:00,2012-08-15 14:00:00,yestadayy,Boooooooze
37.99893390576325,38.070879634236746,-78.1304240382503,-78.03908010174969,2012-05-06 06:50:03,2012-05-06 10:50:03,library,blackberryit
28.28425720576325,28.35620293423675,-80.65092217410623,-80.56919444589377,2012-07-10 22:40:30,2012-07-11 02:40:30,waiated
42.24804673576325,42.31999246423675,-85.69515128718244,-85.59790351281755,2012-04-26 12:40:41,2012-04-26 16:40:41,timesjerk
40.69134849576325,40.763294224236745,-74.05547935079791,-73.96054200920209,2012-05-21 20:40:04,2012-05-22 00:40:04,Afrite,BIAAAAAAATCH,bringtherain
33.372684785763255,33.44463051423675,-82.07620991977535,-81.99002308022466,2012-04-23 18:40:29,2012-04-23 22:40:29,Ruban,babyboomerlife,ATornado
41.38395468576325,41.455900414236744,-72.98858797984066,-72.89264512015934,2012-09-01 19:16:37,2012-09-01 23:16:37,Auz,Bogge
38.46112853576325,38.533074264236745,-77.42450610908028,-77.33257909091972,2012-09-20 16:52:30,2012-09-20 20:52:30,yrsthank
29.12055765576325,29.19250338423675,-82.06784140430605,-81.98545689569394,2012-06-29 12:20:32,2012-06-29 16:20:32,goingcommando,loldoe,defantly
39.59306451576325,39.66501024423675,-77.86451546506676,-77.77110251493325,2012-09-27 08:54:03,2012-09-27 12:54:03,bruhyour
40.279759895763256,40.35170562423675,-79.75250820284799,-79.658151997152,2012-05-28 11:10:21,2012-05-28 15:10:21,offtop,asdoh,americann
41.382425205763255,41.45437093423675,-81.75267825011684,-81.65673764988315,2012-09-27 08:48:37,2012-09-27 12:48:37,ravensnastyyyyyyy,Jairri,itcrazy
37.717217885763255,37.78916361423675,-87.12119048143693,-87.03019543856307,2012-10-13 21:42:54,2012-10-14 01:42:54,bitcheslezz
38.84011277576325,38.91205850423675,-77.27057603097273,-77.17816080902728,2012-09-26 09:14:07,2012-09-26 13:14:07,randomhipstertweet,stylelove,mindyflannery
28.50325453576325,28.575200264236752,-81.42995120863519,-81.34805419136482,2012-09-01 15:45:11,2012-09-01 19:45:11,pullover,citybuuuut,ibelievenothing
43.170078805763254,43.24202453423675,-88.78151163249093,-88.68280660750908,2012-09-12 05:30:55,2012-09-12 09:30:55,thingsthatmakemevomit
40.976047935763255,41.04799366423675,-73.69204180873429,-73.59669539126573,2012-10-02 21:50:08,2012-10-03 01:50:08,Oooooootra,Nikesweat
